task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #761,2026-02-21T23:34:08,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.01000823825597763,4.0026554427063016e-09,4.030710240466674e-07,360.0,0.0,10.0,9.891847148539405e-07,0.0,2.740012843989426e-08,1.0165848432939703e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #761,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020849560387432575,8.27022752999284e-09,4.006810242418395e-07,360.0,0.0,10.0,2.0437503233552805e-06,0.0,5.670225816882654e-08,2.100452581524012e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #761,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0033318335190415382,2.7026971379799007e-09,8.063919379267268e-07,360.0,0.0,10.0,6.67922478169141e-07,0.0,1.8502068188454876e-08,6.864245463574468e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #762,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010051659308373928,4.024093864902302e-09,4.0241348055154295e-07,360.0,0.0,10.0,9.944877587260252e-07,0.0,2.7541963693993596e-08,1.0220297224201001e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #762,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.02324247732758522,1.3228760444238574e-08,5.713420430609916e-07,360.0,121.60659997070242,10.0,2.460154984146312e-06,8.313895527578552e-07,6.826435888393175e-08,3.3598088957881127e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #762,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0025321114808321,1.0348819034557979e-09,4.1567370193754334e-07,360.0,0.0,10.0,2.557779662311528e-07,0.0,7.058861148026693e-09,2.628368273790982e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #763,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010140839964151382,4.060321881357314e-09,4.0279413900299437e-07,360.0,0.0,10.0,1.0034449398517442e-06,0.0,2.7785887424315353e-08,1.0312308272759918e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #763,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020803047344088554,9.93065334557909e-09,4.798147761303464e-07,360.0,0.0,10.0,2.454066835343941e-06,0.0,6.809671823349267e-08,2.522163553577393e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #763,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0025141406804323196,9.649416716338711e-10,4.010434775664395e-07,360.0,0.0,10.0,2.384938299656962e-07,0.0,6.57974483652833e-09,2.450735748023465e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #764,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010013327933847904,4.011976925414533e-09,4.0272045590945944e-07,360.0,0.0,10.0,9.914876893161138e-07,0.0,2.746460183213615e-08,1.0189522911480467e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #764,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.025600294582545757,8.194364026748954e-09,3.2209926646959934e-07,360.0,0.0,10.0,2.0250110886990864e-06,0.0,5.617386195808864e-08,2.0811849506573513e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #764,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002681013196706772,1.2079412656828864e-09,4.514059554520773e-07,360.0,0.0,10.0,2.985537052154971e-07,0.0,8.236324518091334e-09,3.0679002973373753e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #765,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010067818686366081,4.184189181996917e-09,4.1896914212630644e-07,360.0,0.0,10.0,1.0340434499086192e-06,0.0,2.8646897731556312e-08,1.062690347640189e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #765,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.028832335956394672,1.8078488977677385e-08,6.311514330976055e-07,360.0,443.64249222187493,10.0,2.0310171879828025e-06,2.5041686697591103e-06,5.6345476251502716e-08,4.5915313339932665e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #765,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0026212213560938835,1.3505987902481174e-09,5.073373566905352e-07,360.0,0.0,10.0,3.338012844323994e-07,0.0,9.22056173698494e-09,3.430218461692759e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #766,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.013698747381567955,4.017351601099715e-09,2.9465693901865106e-07,360.0,0.0,10.0,9.928177110850485e-07,0.0,2.749962732195529e-08,1.0203173384068683e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #766,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.02069035731256008,8.412022955174898e-09,4.1024343892658006e-07,360.0,0.0,10.0,2.0787918940186507e-06,0.0,5.767355000392798e-08,2.136465444022538e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #766,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002467649057507515,9.890589620417922e-10,4.0339322247919613e-07,360.0,0.0,10.0,2.4445280432695837e-07,0.0,6.74602213419093e-09,2.511988264610951e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #767,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010070599615573883,1.1372921184321923e-08,1.1359892507713505e-06,360.0,674.1207517104783,10.0,9.95069742202627e-07,1.8658348288624893e-06,2.756271407835522e-08,2.8884672851436748e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #767,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020820279605686665,1.0068380597952093e-08,4.85881208816628e-07,360.0,0.0,10.0,2.4881033226847524e-06,0.0,6.90398686048119e-08,2.5571431912893745e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #767,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002472887746989727,9.47224131745447e-10,4.0006473218747175e-07,360.0,0.0,10.0,2.3411875590701597e-07,0.0,6.454960546558122e-09,2.4057371645356054e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #768,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.014309787191450596,4.0180104497281066e-09,2.813146484146864e-07,360.0,0.0,10.0,9.929676540194193e-07,0.0,2.7517017184034375e-08,1.0204846712033588e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #768,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.02120201662182808,8.36018375466049e-09,3.964563543094374e-07,360.0,0.0,10.0,2.065985649824225e-06,0.0,5.731379820240502e-08,2.123299448026847e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #768,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0030773580074310303,1.1686242532939678e-09,3.830526288917315e-07,360.0,0.0,10.0,2.888286486269105e-07,0.0,7.975740461710302e-09,2.968043890886479e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #769,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010516536422073841,4.062164950347316e-09,3.8973439716131213e-07,360.0,0.0,10.0,1.0038949549199226e-06,0.0,2.7803970604301865e-08,1.031698925524089e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #769,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.027969982475042343,8.543334261341712e-09,3.0587051233004366e-07,360.0,0.0,10.0,2.1112473681567274e-06,0.0,5.856820692619054e-08,2.169815575082945e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #769,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0031137103214859962,1.2388656128198028e-09,4.0127161461664525e-07,360.0,0.0,10.0,3.0618784949186864e-07,0.0,8.456271866132147e-09,3.146441213582041e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #770,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.01374150812625885,4.032916031578083e-09,2.95644803250241e-07,360.0,0.0,10.0,9.966536425052089e-07,0.0,2.761671267863773e-08,1.0242703551840635e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #770,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020955662243068218,8.544304138432068e-09,4.1028145790936407e-07,360.0,0.0,10.0,2.1114843897522204e-06,0.0,5.8577512390914506e-08,2.170061902143257e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #770,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0024933191016316414,9.908593925807692e-10,4.0221291657487993e-07,360.0,0.0,10.0,2.4490179494031025e-07,0.0,6.75430055707357e-09,2.516560954975329e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #771,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.01081313006579876,1.0495781839166542e-08,9.7837144791665e-07,360.0,569.27335709952,10.0,1.0210281237961819e-06,1.616390186143235e-06,2.8275225001081266e-08,2.6656935349406337e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #771,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.02104631345719099,8.363695407048366e-09,4.006783332769468e-07,360.0,0.0,10.0,2.0668568089603732e-06,0.0,5.7334520129698674e-08,2.1241913290902074e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #771,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002495748922228813,1.00669581889611e-09,4.0213326626768846e-07,360.0,0.0,10.0,2.4881688877927827e-07,0.0,6.861304346881289e-09,2.556781931260105e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #772,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010643168352544308,3.999393387217834e-09,3.7653798623859437e-07,360.0,0.0,10.0,9.883706457913463e-07,0.0,2.7385708462027863e-08,1.0157563542535775e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #772,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020948081277310848,8.318132869844085e-09,4.0147353622248704e-07,360.0,0.0,10.0,2.0555854775010547e-06,0.0,5.7033987508882346e-08,2.112619465009964e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #772,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0024918997660279274,9.895095687907006e-10,3.9853314580645486e-07,360.0,0.0,10.0,2.445647493006485e-07,0.0,6.748521183105242e-09,2.5131327048392993e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #773,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010664248839020729,3.9873274284900025e-09,3.752722796825684e-07,360.0,0.0,10.0,9.853977710008212e-07,0.0,2.7294099951780874e-08,1.0126918709527782e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #773,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.021221405826509,8.269650087602061e-09,4.005442119391503e-07,360.0,0.0,10.0,2.043609414249716e-06,0.0,5.669650983892744e-08,2.1003059240886843e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #773,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0027637146413326263,1.08520186720067e-09,3.980983252702795e-07,360.0,0.0,10.0,2.6821726933131534e-07,0.0,7.399701927265391e-09,2.756169712584723e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #774,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.014856605790555477,4.202276126114837e-09,2.7631701752580333e-07,360.0,0.0,10.0,1.0385095141826617e-06,0.0,2.877451220734638e-08,1.0672840263900758e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #774,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.022593996487557888,1.654933145913853e-08,7.363785292426204e-07,360.0,355.6334846345607,10.0,2.0847680047152324e-06,2.060557203975577e-06,5.783436095549194e-08,4.203159569646491e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #774,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002889116294682026,1.1624518738969568e-09,4.0903956724845227e-07,360.0,0.0,10.0,2.873065881431845e-07,0.0,7.930154808687205e-09,2.952367429520479e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #775,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.010524377226829529,4.059720613994796e-09,3.8802530674638614e-07,360.0,0.0,10.0,1.0032908990980673e-06,0.0,2.7787219732995508e-08,1.031078118831144e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #775,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.02973906137049198,1.823566168129292e-08,6.166788840603127e-07,360.0,431.233827460402,10.0,2.0804019644857924e-06,2.4933353302003525e-06,5.771238615529092e-08,4.631449680841341e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #775,2026-02-21T23:34:09,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.003071938641369343,1.2443118449115509e-09,4.06885281990946e-07,360.0,0.0,10.0,3.075348213314906e-07,0.0,8.492521010334945e-09,3.1602734234170357e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #776,2026-02-21T23:34:10,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.011883648112416267,4.0241493071135214e-09,3.409358130737674e-07,360.0,0.0,10.0,9.945007041095057e-07,0.0,2.7543099390131423e-08,1.0220438034997184e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #776,2026-02-21T23:34:10,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020914550870656967,8.425770861286697e-09,4.054918478419302e-07,360.0,0.0,10.0,2.08219885826106e-06,0.0,5.775824603107007e-08,2.1399571042920486e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #776,2026-02-21T23:34:10,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0024753687903285027,9.882299568575903e-10,4.0089171217949666e-07,360.0,0.0,10.0,2.4425089359273247e-07,0.0,6.7373841173076635e-09,2.5098827770991816e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #777,2026-02-21T23:34:10,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.009976017288863659,1.0639618150502388e-08,1.0727727800373098e-06,360.0,613.671893227496,10.0,9.88184567540882e-07,1.6866680141447432e-06,2.73721551315593e-08,2.7022247368170896e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #777,2026-02-21T23:34:10,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.021450919099152088,1.0538192453217465e-08,5.120816631024378e-07,360.0,0.0,10.0,2.604196127504229e-06,0.0,7.226875362297555e-08,2.6764648811271503e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #777,2026-02-21T23:34:10,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.002402949146926403,9.924428314932561e-10,4.003466035292763e-07,360.0,0.0,10.0,2.4529192596675284e-07,0.0,6.766327553320902e-09,2.5205825352012795e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #778,2026-02-21T23:34:10,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.01350807398557663,4.559514451599235e-09,3.097525166706098e-07,360.0,0.0,10.0,1.126804761588697e-06,0.0,3.1209799150627325e-08,1.1580145607391346e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #778,2026-02-21T23:34:10,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.020699506625533104,1.6920343541799114e-08,8.211376999187996e-07,360.0,376.02990181278403,10.0,2.073198743164726e-06,2.166668398473348e-06,5.7521188217735824e-08,4.297388329856013e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #778,2026-02-21T23:34:10,whisper,4b80ea1d-de4c-4708-b5c6-595baae7d4d6,0.0025329897180199623,9.976551836292645e-10,3.969060757991821e-07,360.0,0.0,10.0,2.4657780304561394e-07,0.0,6.804271187219285e-09,2.53382074232901e-07,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
