step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
658,backward,73,106.9,1.781334016,4.795486208,16.387444736,2.535931904,0.0
658,optimizer,73,0.0,1.781334016,4.795486208,16.387444736,2.535952384,0.0
659,forward,73,196.2,1.781334016,4.795682816,16.387444736,2.53978624,0.0
659,backward,73,105.4,1.781334016,4.795682816,16.387444736,2.53978624,0.0
659,optimizer,73,0.0,1.781334016,4.795682816,16.387444736,2.53978624,0.0
660,forward,73,184.6,1.781334016,4.796407808,16.387444736,2.543587328,0.0
660,backward,74,107.0,1.781334016,4.796407808,16.387444736,2.543587328,0.0
660,optimizer,74,0.0,1.781334016,4.796407808,16.387444736,2.543587328,0.0
661,forward,74,185.3,1.781334016,4.796035072,16.387444736,2.547437568,0.0
661,backward,74,104.4,1.781334016,4.796035072,16.387411968,2.547437568,0.0
661,optimizer,74,0.0,1.781334016,4.796035072,16.387411968,2.547437568,0.0
662,forward,74,220.5,1.781334016,4.796014592,16.387411968,2.551304192,0.0
662,backward,74,106.1,1.781334016,4.796014592,16.387411968,2.551304192,0.0
662,optimizer,74,0.0,1.781334016,4.796014592,16.387411968,2.551304192,0.0
663,forward,78,193.1,1.781334016,4.79588352,16.387411968,2.555088896,0.0
663,backward,78,79.4,1.781334016,4.79588352,16.387411968,2.555088896,0.0
663,optimizer,78,0.0,1.781334016,4.79588352,16.387411968,2.555088896,0.0
664,forward,78,186.4,1.781334016,4.794310656,16.387670016,2.558922752,0.0
664,backward,78,105.7,1.781334016,4.794310656,16.387670016,2.558922752,0.0
664,optimizer,78,0.0,1.781334016,4.794310656,16.387670016,2.558922752,0.0
665,forward,78,217.7,1.781334016,4.79602688,16.38715392,2.562740224,0.0
665,backward,78,106.3,1.781334016,4.79602688,16.38715392,2.562740224,0.0
665,optimizer,78,0.0,1.781334016,4.79602688,16.38715392,2.562740224,0.0
666,forward,76,190.3,1.781334016,4.79598592,16.38715392,2.56657408,0.0
666,backward,76,105.9,1.781334016,4.79598592,16.387411968,2.56657408,0.0
666,optimizer,76,0.0,1.781334016,4.79598592,16.387411968,2.56657408,0.0
667,forward,76,181.7,1.781334016,4.794048512,16.387411968,2.570407936,0.0
667,backward,76,105.2,1.781334016,4.794048512,16.387411968,2.570407936,0.0
667,optimizer,76,0.0,1.781334016,4.794048512,16.387411968,2.570440704,0.0
668,forward,76,171.8,1.781334016,4.795244544,16.387411968,2.574241792,0.0
668,backward,70,106.6,1.781334016,4.795244544,16.387411968,2.574241792,0.0
668,optimizer,70,0.0,1.781334016,4.795244544,16.387411968,2.574258176,0.0
669,forward,70,215.8,1.781334016,4.795072512,16.387411968,2.5781248,0.0
669,backward,70,79.1,1.781334016,4.795072512,16.387411968,2.5781248,0.0
669,optimizer,70,538.4,1.781334016,4.795072512,16.387411968,2.5781248,0.0
670,forward,70,164.2,1.781334016,4.795092992,16.387411968,2.581958656,0.0
670,backward,70,105.0,1.781334016,4.795092992,16.387411968,2.581958656,0.0
670,optimizer,70,0.0,1.781334016,4.795092992,16.387411968,2.581958656,0.0
671,forward,70,217.0,1.781334016,4.79510528,16.387411968,2.585792512,0.0
671,backward,68,79.6,1.781334016,4.79510528,16.387411968,2.585792512,0.0
671,optimizer,68,0.0,1.781334016,4.79510528,16.387411968,2.585792512,0.0
672,forward,68,190.7,1.781334016,4.795031552,16.387411968,2.589609984,0.0
672,backward,68,107.0,1.781334016,4.795031552,16.387411968,2.589609984,0.0
672,optimizer,68,0.0,1.781334016,4.795031552,16.387411968,2.589609984,0.0
673,forward,68,192.0,1.781334016,4.794527744,16.3873792,2.593427456,0.0
673,backward,68,105.4,1.781334016,4.794527744,16.387121152,2.593427456,0.0
673,optimizer,68,0.0,1.781334016,4.794527744,16.387121152,2.593427456,0.0
674,forward,80,217.9,1.781334016,4.794015744,16.387121152,2.597228544,0.0
674,backward,80,106.8,1.781334016,4.794064896,16.387121152,2.597228544,0.0
674,optimizer,80,0.0,1.781334016,4.794064896,16.387121152,2.597228544,0.0
675,forward,80,166.4,1.781334016,4.794298368,16.387121152,2.6010624,0.0
675,backward,80,103.9,1.781334016,4.794298368,16.387121152,2.6010624,0.0
675,optimizer,80,0.0,1.781334016,4.794298368,16.387121152,2.6010624,0.0
676,forward,80,223.9,1.781334016,4.795133952,16.387121152,2.604929024,0.0
676,backward,80,79.7,1.781334016,4.795133952,16.3873792,2.604929024,0.0
676,optimizer,80,539.7,1.781334016,4.795133952,16.3873792,2.604929024,0.0
677,forward,75,156.4,1.781334016,4.795113472,16.3873792,2.608734208,0.0
677,backward,75,104.9,1.781334016,4.795113472,16.3873792,2.608734208,0.0
677,optimizer,75,0.0,1.781334016,4.795113472,16.3873792,2.608734208,0.0
678,forward,75,223.8,1.781334016,4.794638336,16.3873792,2.612580352,0.0
678,backward,75,103.9,1.781334016,4.794638336,16.3873792,2.612580352,0.0
678,optimizer,75,0.0,1.781334016,4.794638336,16.3873792,2.612580352,0.0
679,forward,75,177.3,1.781334016,4.79449088,16.3873792,2.616414208,0.0
679,backward,71,105.6,1.781334016,4.79449088,16.387637248,2.616414208,0.0
679,optimizer,71,0.0,1.781334016,4.79449088,16.387637248,2.616414208,0.0
680,forward,71,226.9,1.781334016,4.79449088,16.387637248,2.620248064,0.0
680,backward,71,105.9,1.781334016,4.79449088,16.387637248,2.620248064,0.0
680,optimizer,71,0.0,1.781334016,4.79449088,16.387637248,2.620248064,0.0
681,forward,71,199.9,1.781334016,4.794499072,16.387637248,2.624049152,0.0
681,backward,71,103.6,1.781334016,4.794499072,16.387637248,2.624049152,0.0
681,optimizer,71,0.0,1.781334016,4.794499072,16.387637248,2.624049152,0.0
682,forward,71,165.8,1.781334016,4.79500288,16.387637248,2.62791168,0.0
682,backward,71,106.6,1.781334016,4.79500288,16.387637248,2.62791168,0.0
682,optimizer,71,0.0,1.781334016,4.79500288,16.387637248,2.627936256,0.0
683,forward,71,211.7,1.781334016,4.794564608,16.387637248,2.631770112,0.0
683,backward,71,105.5,1.781334016,4.794564608,16.387637248,2.631770112,0.0
683,optimizer,71,0.0,1.781334016,4.794564608,16.387637248,2.631770112,0.0
684,forward,71,185.9,1.781334016,4.794810368,16.387637248,2.635587584,0.0
684,backward,71,106.2,1.781334016,4.794810368,16.387637248,2.635587584,0.0
684,optimizer,71,0.0,1.781334016,4.794810368,16.387637248,2.635587584,0.0
685,forward,79,190.1,1.781334016,4.794404864,16.388153344,2.639392768,0.0
685,backward,79,107.5,1.781334016,4.794404864,16.388153344,2.639392768,0.0
685,optimizer,79,0.0,1.781334016,4.794404864,16.388153344,2.639392768,0.0
686,forward,79,190.8,1.781334016,4.794380288,16.388153344,2.64321024,0.0
686,backward,79,104.4,1.781334016,4.794380288,16.388411392,2.64321024,0.0
686,optimizer,79,0.0,1.781334016,4.794380288,16.388411392,2.643226624,0.0
687,forward,79,216.4,1.781334016,4.79408128,16.388411392,2.647109632,0.0
687,backward,79,79.7,1.781334016,4.79408128,16.388411392,2.647109632,0.0
687,optimizer,79,541.4,1.781334016,4.79408128,16.388411392,2.647109632,0.0
688,forward,75,184.7,1.781334016,4.793085952,16.388411392,2.650943488,0.0
688,backward,75,107.5,1.781334016,4.793085952,16.388411392,2.650943488,0.0
688,optimizer,75,0.0,1.781334016,4.793085952,16.388411392,2.650955776,0.0
689,forward,75,201.4,1.781334016,4.793913344,16.388411392,2.654773248,0.0
689,backward,75,78.9,1.781334016,4.793913344,16.388411392,2.654773248,0.0
689,optimizer,75,544.6,1.781334016,4.793913344,16.388411392,2.654773248,0.0
690,forward,75,191.7,1.781334016,4.793352192,16.388411392,2.658623488,0.0
690,backward,70,106.7,1.781334016,4.793352192,16.388411392,2.658623488,0.0
690,optimizer,70,0.0,1.781334016,4.793352192,16.388411392,2.658635776,0.0
691,forward,70,162.3,1.781334016,4.793823232,16.388411392,2.662449152,0.0
691,backward,70,106.2,1.781334016,4.793823232,16.388153344,2.662449152,0.0
691,optimizer,70,0.0,1.781334016,4.793823232,16.388153344,2.66248192,0.0
692,forward,70,217.9,1.781334016,4.794171392,16.388153344,2.666299392,0.0
692,backward,70,105.2,1.781334016,4.794171392,16.388153344,2.666299392,0.0
692,optimizer,70,0.0,1.781334016,4.794171392,16.388153344,2.666299392,0.0
693,forward,70,188.1,1.781334016,4.793593856,16.387637248,2.670149632,0.0
693,backward,71,106.5,1.781334016,4.793593856,16.387637248,2.670149632,0.0
693,optimizer,71,0.0,1.781334016,4.793593856,16.387637248,2.670149632,0.0
694,forward,71,227.1,1.781334016,4.794052608,16.387637248,2.674016256,0.0
694,backward,71,77.9,1.781334016,4.794052608,16.387637248,2.674016256,0.0
694,optimizer,71,534.3,1.781334016,4.794052608,16.387637248,2.674016256,0.0
695,forward,71,191.5,1.781334016,4.793307136,16.387637248,2.677784576,0.0
695,backward,71,79.7,1.781334016,4.793307136,16.387637248,2.677784576,0.0
695,optimizer,71,539.4,1.781334016,4.793307136,16.387637248,2.677784576,0.0
696,forward,71,187.6,1.781334016,4.793995264,16.387637248,2.681683968,0.0
696,backward,78,79.3,1.781334016,4.793995264,16.387637248,2.681683968,0.0
696,optimizer,78,545.7,1.781334016,4.793995264,16.387637248,2.681683968,0.0
697,forward,78,174.2,1.781334016,4.793430016,16.387637248,2.685485056,0.0
697,backward,78,105.9,1.781334016,4.793495552,16.3873792,2.685485056,0.0
697,optimizer,78,0.0,1.781334016,4.793495552,16.3873792,2.685485056,0.0
698,forward,78,212.3,1.781334016,4.793274368,16.3873792,2.689253376,0.0
698,backward,78,80.2,1.781334016,4.793274368,16.3873792,2.689253376,0.0
698,optimizer,78,544.3,1.781334016,4.793274368,16.3873792,2.689253376,0.0
699,forward,72,167.0,1.781334016,4.79315968,16.3873792,2.69312,0.0
699,backward,72,106.1,1.781334016,4.79315968,16.3873792,2.69312,0.0
699,optimizer,72,0.0,1.781334016,4.79315968,16.3873792,2.69312,0.0
700,forward,72,180.1,1.781334016,4.793757696,16.3873792,2.696921088,0.0
700,backward,72,80.8,1.781334016,4.793757696,16.38760448,2.696921088,0.0
700,optimizer,72,542.7,1.781334016,4.793757696,16.38760448,2.696921088,0.0
701,forward,72,180.5,1.781334016,4.793004032,16.38760448,2.700767232,0.0
701,backward,65,80.8,1.781334016,4.793004032,16.38760448,2.700767232,0.0
701,optimizer,65,0.0,1.781334016,4.793004032,16.38760448,2.700767232,0.0
702,forward,65,198.3,1.781334016,4.792922112,16.38760448,2.70456832,0.0
702,backward,65,107.5,1.781334016,4.792922112,16.38760448,2.70456832,0.0
702,optimizer,65,0.0,1.781334016,4.792922112,16.38760448,2.70456832,0.0
703,forward,65,222.3,1.781334016,4.793245696,16.38760448,2.708434944,0.0
703,backward,65,78.5,1.781334016,4.793245696,16.38760448,2.708434944,0.0
703,optimizer,65,544.2,1.781334016,4.793245696,16.38760448,2.708434944,0.0
704,forward,75,157.9,1.781334016,4.791881728,16.38760448,2.712236032,0.0
704,backward,75,106.9,1.781334016,4.791881728,16.38760448,2.712236032,0.0
704,optimizer,75,0.0,1.781334016,4.791881728,16.38760448,2.712236032,0.0
705,forward,75,196.6,1.781334016,4.792635392,16.38760448,2.716110848,0.0
705,backward,75,104.0,1.781334016,4.792635392,16.38760448,2.716110848,0.0
705,optimizer,75,0.0,1.781334016,4.792635392,16.38760448,2.716110848,0.0
706,forward,75,191.2,1.781334016,4.79352832,16.38760448,2.719944704,0.0
706,backward,75,79.9,1.781334016,4.79352832,16.38760448,2.719944704,0.0
706,optimizer,75,547.7,1.781334016,4.79352832,16.38760448,2.719944704,0.0
707,forward,74,190.1,1.781334016,4.793397248,16.38760448,2.723745792,0.0
707,backward,74,105.5,1.781334016,4.793397248,16.38760448,2.723745792,0.0
707,optimizer,74,0.0,1.781334016,4.793397248,16.38760448,2.723745792,0.0
708,forward,74,173.8,1.781334016,4.792373248,16.38760448,2.727563264,0.0
708,backward,74,106.3,1.781334016,4.792373248,16.38760448,2.727563264,0.0
708,optimizer,74,0.0,1.781334016,4.792373248,16.38760448,2.727563264,0.0
709,forward,74,187.6,1.781334016,4.7916032,16.38760448,2.7314176,0.0
709,backward,69,106.3,1.781334016,4.7916032,16.38760448,2.7314176,0.0
709,optimizer,69,0.0,1.781334016,4.7916032,16.38760448,2.7314176,0.0
710,forward,69,215.0,1.781334016,4.792676352,16.38760448,2.735284224,0.0
710,backward,69,80.2,1.781334016,4.792676352,16.38760448,2.735284224,0.0
710,optimizer,69,0.0,1.781334016,4.792676352,16.38760448,2.735284224,0.0
711,forward,69,199.9,1.781334016,4.7930368,16.38760448,2.73911808,0.0
711,backward,69,107.2,1.781334016,4.7930368,16.38760448,2.73911808,0.0
711,optimizer,69,0.0,1.781334016,4.7930368,16.38760448,2.73911808,0.0
712,forward,69,190.4,1.781334016,4.79291392,16.38760448,2.742951936,0.0
712,backward,71,104.9,1.781334016,4.79291392,16.38760448,2.742951936,0.0
712,optimizer,71,0.0,1.781334016,4.79291392,16.38760448,2.742951936,0.0
713,forward,71,180.6,1.781334016,4.79330304,16.38760448,2.746753024,0.0
713,backward,71,106.6,1.781334016,4.79330304,16.38760448,2.746753024,0.0
713,optimizer,71,0.0,1.781334016,4.79330304,16.38760448,2.746753024,0.0
714,forward,71,193.1,1.781334016,4.792287232,16.387571712,2.750619648,0.0
714,backward,71,104.9,1.781334016,4.792287232,16.387571712,2.750619648,0.0
714,optimizer,71,0.0,1.781334016,4.792287232,16.387571712,2.750619648,0.0
715,forward,78,194.0,1.781334016,4.792537088,16.387571712,2.754453504,0.0
715,backward,78,79.3,1.781334016,4.792537088,16.387571712,2.754453504,0.0
715,optimizer,78,533.4,1.781334016,4.792537088,16.387571712,2.754453504,0.0
716,forward,78,193.7,1.781334016,4.79258624,16.387571712,2.758295552,0.0
716,backward,78,105.9,1.781334016,4.79258624,16.387571712,2.758295552,0.0
716,optimizer,78,0.0,1.781334016,4.79258624,16.387571712,2.758299648,0.0
717,forward,78,182.3,1.781334016,4.792229888,16.387571712,2.762182656,0.0
717,backward,78,105.7,1.781334016,4.792229888,16.387571712,2.762182656,0.0
717,optimizer,78,0.0,1.781334016,4.792229888,16.387571712,2.762182656,0.0
718,forward,74,183.9,1.781334016,4.791926784,16.387571712,2.766012416,0.0
718,backward,74,106.1,1.781334016,4.791926784,16.387571712,2.766012416,0.0
718,optimizer,74,0.0,1.781334016,4.791926784,16.387571712,2.766012416,0.0
719,forward,74,194.2,1.781334016,4.792332288,16.38782976,2.769780736,0.0
719,backward,74,106.6,1.781334016,4.792332288,16.38782976,2.769780736,0.0
719,optimizer,74,0.0,1.781334016,4.792332288,16.38782976,2.769780736,0.0
720,forward,74,215.4,1.781334016,4.792119296,16.38782976,2.773630976,0.0
720,backward,69,78.2,1.781334016,4.792119296,16.38782976,2.773630976,0.0
720,optimizer,69,541.8,1.781334016,4.792119296,16.38782976,2.773630976,0.0
721,forward,69,186.2,1.781334016,4.791341056,16.387571712,2.777481216,0.0
721,backward,69,106.5,1.781334016,4.791341056,16.387571712,2.777481216,0.0
721,optimizer,69,0.0,1.781334016,4.791341056,16.387571712,2.777481216,0.0
722,forward,69,169.2,1.781334016,4.79225856,16.387571712,2.781310976,0.0
722,backward,69,103.2,1.781334016,4.79225856,16.387571712,2.781310976,0.0
722,optimizer,69,0.0,1.781334016,4.79225856,16.387571712,2.781310976,0.0
723,forward,69,206.5,1.781334016,4.791218176,16.387055616,2.785165312,0.0
723,backward,73,105.5,1.781334016,4.791218176,16.387055616,2.785165312,0.0
723,optimizer,73,0.0,1.781334016,4.791443456,16.387055616,2.785165312,0.0
724,forward,73,210.7,1.781334016,4.791218176,16.387055616,2.7889664,0.0
724,backward,73,107.2,1.781334016,4.791218176,16.387055616,2.7889664,0.0
724,optimizer,73,0.0,1.781334016,4.791218176,16.387055616,2.7889664,0.0
725,forward,79,188.6,1.781334016,4.791312384,16.387055616,2.792804352,0.0
725,backward,79,103.3,1.781334016,4.791312384,16.387055616,2.792804352,0.0
725,optimizer,79,0.0,1.781334016,4.791312384,16.387055616,2.792804352,0.0
726,forward,79,184.2,1.781334016,4.791549952,16.387055616,2.796621824,0.0
726,backward,79,105.4,1.781334016,4.791549952,16.387055616,2.796621824,0.0
726,optimizer,79,0.0,1.781334016,4.791549952,16.387055616,2.796621824,0.0
727,forward,79,190.1,1.781334016,4.791545856,16.387055616,2.800488448,0.0
727,backward,72,105.8,1.781334016,4.791554048,16.387055616,2.800488448,0.0
727,optimizer,72,0.0,1.781334016,4.79156224,16.387055616,2.800508928,0.0
728,forward,72,161.0,1.781334016,4.792389632,16.387055616,2.8043264,0.0
728,backward,72,131.8,1.781334016,4.792389632,16.387055616,2.8043264,0.0
728,optimizer,72,0.0,1.781334016,4.792389632,16.387055616,2.8043264,0.0
729,forward,72,178.7,1.781334016,4.791963648,16.387313664,2.808168448,0.0
729,backward,72,79.9,1.781334016,4.791963648,16.387313664,2.808168448,0.0
729,optimizer,72,0.0,1.781334016,4.791963648,16.387313664,2.808168448,0.0
730,forward,72,243.0,1.781334016,4.790566912,16.387313664,2.812002304,0.0
730,backward,69,107.4,1.781334016,4.790566912,16.387313664,2.812002304,0.0
730,optimizer,69,0.0,1.781334016,4.790566912,16.387313664,2.812002304,0.0
731,forward,69,171.2,1.781334016,4.791742464,16.386797568,2.81583616,0.0
731,backward,69,105.3,1.781334016,4.791742464,16.386797568,2.81583616,0.0
731,optimizer,69,0.0,1.781334016,4.791742464,16.386797568,2.81583616,0.0
732,forward,69,180.9,1.781334016,4.791455744,16.387313664,2.81960448,0.0
732,backward,69,107.2,1.781334016,4.791455744,16.387313664,2.81960448,0.0
732,optimizer,69,0.0,1.781334016,4.791455744,16.387313664,2.81960448,0.0
733,forward,73,216.2,1.781334016,4.790554624,16.387313664,2.823438336,0.0
733,backward,73,78.1,1.781334016,4.790554624,16.387313664,2.823438336,0.0
733,optimizer,73,0.0,1.781334016,4.790554624,16.387313664,2.82345472,0.0
734,forward,73,187.4,1.781334016,4.790398976,16.387313664,2.827333632,0.0
734,backward,73,105.7,1.781334016,4.790398976,16.387313664,2.827333632,0.0
734,optimizer,73,0.0,1.781334016,4.790398976,16.387313664,2.827333632,0.0
735,forward,73,212.5,1.781334016,4.791246848,16.387571712,2.831183872,0.0
735,backward,73,80.2,1.781334016,4.791246848,16.387571712,2.831183872,0.0
735,optimizer,78,458.0,1.781334016,4.79145984,16.387571712,2.831208448,0.0
736,forward,78,191.5,1.781334016,4.79062016,16.387571712,2.835009536,0.0
736,backward,78,80.9,1.781334016,4.79062016,16.387571712,2.835009536,0.0
736,optimizer,78,0.0,1.781334016,4.79062016,16.387571712,2.835009536,0.0
737,forward,78,197.5,1.781334016,4.791103488,16.387571712,2.838810624,0.0
737,backward,78,105.6,1.781334016,4.791103488,16.387571712,2.838810624,0.0
737,optimizer,78,0.0,1.781334016,4.791103488,16.387571712,2.838810624,0.0
738,forward,78,224.1,1.781334016,4.790603776,16.387571712,2.84264448,0.0
738,backward,68,106.2,1.781334016,4.790603776,16.38776832,2.84264448,0.0
738,optimizer,68,0.0,1.781334016,4.790603776,16.38776832,2.842660864,0.0
739,forward,68,163.3,1.781334016,4.790734848,16.38776832,2.84649472,0.0
739,backward,68,106.2,1.781334016,4.790734848,16.38776832,2.84649472,0.0
739,optimizer,68,0.0,1.781334016,4.790734848,16.38776832,2.84649472,0.0
740,forward,68,220.8,1.781334016,4.790247424,16.38776832,2.850357248,0.0
740,backward,68,105.4,1.781334016,4.790247424,16.38776832,2.850357248,0.0
740,optimizer,68,0.0,1.781334016,4.790247424,16.38776832,2.850357248,0.0
741,forward,68,163.0,1.781334016,4.790530048,16.38776832,2.854158336,0.0
741,backward,74,106.5,1.781334016,4.790530048,16.38776832,2.854158336,0.0
741,optimizer,74,0.0,1.781334016,4.790530048,16.38776832,2.854158336,0.0
742,forward,74,211.6,1.781334016,4.790345728,16.387510272,2.858008576,0.0
742,backward,74,103.6,1.781334016,4.790345728,16.387506176,2.858008576,0.0
742,optimizer,74,0.0,1.781334016,4.790345728,16.387506176,2.858020864,0.0
743,forward,74,187.3,1.781334016,4.79100928,16.387506176,2.861838336,0.0
743,backward,74,131.7,1.781334016,4.79100928,16.387506176,2.861838336,0.0
743,optimizer,74,0.0,1.781334016,4.79100928,16.387506176,2.861838336,0.0
744,forward,74,187.9,1.781334016,4.790501376,16.387506176,2.865672192,0.0
744,backward,74,79.6,1.781334016,4.790501376,16.387506176,2.865672192,0.0
744,optimizer,74,544.3,1.781334016,4.790501376,16.387506176,2.865672192,0.0
745,forward,74,186.1,1.781334016,4.790255616,16.387506176,2.86953472,0.0
745,backward,74,107.6,1.781334016,4.790255616,16.387506176,2.86953472,0.0
745,optimizer,74,0.0,1.781334016,4.790484992,16.387506176,2.869551104,0.0
746,forward,74,212.4,1.781334016,4.79041536,16.387506176,2.873352192,0.0
746,backward,73,78.1,1.781334016,4.79041536,16.387506176,2.873352192,0.0
746,optimizer,73,462.8,1.781334016,4.79041536,16.387506176,2.873380864,0.0
747,forward,73,213.1,1.781334016,4.789067776,16.387506176,2.877251584,0.0
747,backward,73,79.5,1.781334016,4.789067776,16.387506176,2.877251584,0.0
747,optimizer,73,540.8,1.781334016,4.789067776,16.387506176,2.877251584,0.0
748,forward,73,162.0,1.781334016,4.78988288,16.387506176,2.88108544,0.0
748,backward,73,105.9,1.781334016,4.78988288,16.387506176,2.88108544,0.0
748,optimizer,73,0.0,1.781334016,4.78988288,16.387506176,2.881101824,0.0
749,forward,73,194.2,1.781334016,4.789796864,16.387506176,2.884902912,0.0
749,backward,73,105.4,1.781334016,4.789796864,16.387506176,2.884902912,0.0
749,optimizer,73,0.0,1.781334016,4.789796864,16.387506176,2.884902912,0.0
750,forward,73,186.6,1.781334016,4.789219328,16.387506176,2.888736768,0.0
750,backward,73,106.8,1.781334016,4.789219328,16.387506176,2.888736768,0.0
750,optimizer,73,544.8,1.781334016,4.789219328,16.387506176,2.888736768,0.0
751,forward,73,169.2,1.781334016,4.790489088,16.387506176,2.892570624,0.0
751,backward,73,78.5,1.781334016,4.790489088,16.387506176,2.892570624,0.0
751,optimizer,73,478.6,1.781334016,4.790489088,16.387506176,2.892582912,0.0
752,forward,72,190.9,1.781334016,4.788813824,16.387506176,2.896449536,0.0
752,backward,72,106.3,1.781334016,4.788813824,16.387506176,2.896449536,0.0
752,optimizer,72,0.0,1.781334016,4.789030912,16.387506176,2.896482304,0.0
753,forward,72,193.7,1.781334016,4.789436416,16.387506176,2.900299776,0.0
753,backward,72,106.3,1.781334016,4.789436416,16.387702784,2.900299776,0.0
753,optimizer,72,0.0,1.781334016,4.789436416,16.387702784,2.900299776,0.0
754,forward,72,198.9,1.781334016,4.7900672,16.387702784,2.904150016,0.0
754,backward,72,105.6,1.781334016,4.7900672,16.387702784,2.904150016,0.0
754,optimizer,72,0.0,1.781334016,4.7900672,16.387702784,2.9041664,0.0
755,forward,77,179.5,1.781334016,4.789850112,16.387702784,2.908033024,0.0
755,backward,77,106.8,1.781334016,4.789850112,16.387444736,2.908033024,0.0
755,optimizer,77,0.0,1.781334016,4.789850112,16.387444736,2.908033024,0.0
756,forward,77,184.8,1.781334016,4.78976,16.387444736,2.911850496,0.0
756,backward,77,103.9,1.781334016,4.78976,16.387444736,2.911850496,0.0
756,optimizer,77,0.0,1.781334016,4.78976,16.387444736,2.91188736,0.0
757,forward,77,207.1,1.781334016,4.789248,16.387444736,2.915762176,0.0
757,backward,76,105.1,1.781334016,4.789248,16.387444736,2.915762176,0.0
757,optimizer,76,0.0,1.781334016,4.789248,16.387444736,2.915762176,0.0
758,forward,76,185.2,1.781334016,4.790083584,16.387444736,2.919579648,0.0
758,backward,76,106.7,1.781334016,4.790083584,16.387444736,2.919579648,0.0
758,optimizer,76,0.0,1.781334016,4.790083584,16.387444736,2.919604224,0.0
759,forward,76,208.6,1.781334016,4.788883456,16.387444736,2.923421696,0.0
759,backward,76,81.1,1.781334016,4.788883456,16.387444736,2.923421696,0.0
759,optimizer,76,0.0,1.781334016,4.788883456,16.387444736,2.923454464,0.0
760,forward,76,231.2,1.781334016,4.789489664,16.387444736,2.927255552,0.0
760,backward,67,78.2,1.781334016,4.789489664,16.387444736,2.927255552,0.0
760,optimizer,67,543.0,1.781334016,4.789489664,16.387444736,2.927255552,0.0
761,forward,67,156.7,1.781334016,4.789198848,16.387444736,2.931089408,0.0
761,backward,67,106.1,1.781334016,4.789198848,16.387444736,2.931089408,0.0
761,optimizer,67,0.0,1.781334016,4.789198848,16.387444736,2.931089408,0.0
762,forward,67,215.4,1.781334016,4.789444608,16.387444736,2.934923264,0.0
762,backward,67,80.4,1.781334016,4.789444608,16.387444736,2.934923264,0.0
762,optimizer,67,0.0,1.781334016,4.789444608,16.387444736,2.934923264,0.0
763,forward,71,212.6,1.781334016,4.789272576,16.387444736,2.93875712,0.0
763,backward,71,107.8,1.781334016,4.789272576,16.387444736,2.93875712,0.0
763,optimizer,71,0.0,1.781334016,4.789272576,16.387444736,2.938789888,0.0
764,forward,71,190.4,1.781334016,4.789374976,16.387444736,2.942631936,0.0
764,backward,71,77.8,1.781334016,4.789374976,16.387444736,2.942631936,0.0
764,optimizer,71,542.3,1.781334016,4.789374976,16.387444736,2.942631936,0.0
765,forward,71,151.6,1.781334016,4.788948992,16.387444736,2.94653952,0.0
765,backward,77,105.7,1.781334016,4.788948992,16.387444736,2.94653952,0.0
765,optimizer,77,0.0,1.781334016,4.788948992,16.387444736,2.94653952,0.0
766,forward,77,184.6,1.781334016,4.788649984,16.387444736,2.950397952,0.0
766,backward,77,106.2,1.781334016,4.788649984,16.387444736,2.950397952,0.0
766,optimizer,77,0.0,1.781334016,4.788649984,16.387444736,2.950397952,0.0
767,forward,77,183.4,1.781334016,4.789293056,16.387444736,2.95417856,0.0
767,backward,77,104.3,1.781334016,4.789293056,16.387444736,2.95417856,0.0
767,optimizer,77,0.0,1.781334016,4.789293056,16.387444736,2.954211328,0.0
768,forward,77,206.2,1.781334016,4.78851072,16.387444736,2.958077952,0.0
768,backward,71,79.3,1.781334016,4.78851072,16.387444736,2.958077952,0.0
768,optimizer,71,544.2,1.781334016,4.78851072,16.387186688,2.958077952,0.0
769,forward,71,191.5,1.781334016,4.788998144,16.387186688,2.961911808,0.0
769,backward,71,105.7,1.781334016,4.788998144,16.387186688,2.961911808,0.0
769,optimizer,71,0.0,1.781334016,4.788998144,16.387186688,2.961911808,0.0
770,forward,71,188.4,1.781334016,4.78910464,16.387186688,2.965757952,0.0
770,backward,71,105.1,1.781334016,4.78910464,16.387186688,2.965757952,0.0
770,optimizer,71,0.0,1.781334016,4.78910464,16.387186688,2.965766144,0.0
771,forward,71,182.6,1.781334016,4.788441088,16.387186688,2.969632768,0.0
771,backward,73,106.8,1.781334016,4.788441088,16.387444736,2.969632768,0.0
771,optimizer,73,0.0,1.781334016,4.788441088,16.387444736,2.969632768,0.0
772,forward,73,193.7,1.781334016,4.78844928,16.38692864,2.973433856,0.0
772,backward,73,103.9,1.781334016,4.78844928,16.38692864,2.973433856,0.0
772,optimizer,73,0.0,1.781334016,4.78844928,16.38692864,2.973433856,0.0
773,forward,73,209.5,1.781334016,4.788436992,16.38692864,2.977267712,0.0
773,backward,73,79.1,1.781334016,4.788436992,16.38692864,2.977267712,0.0
773,optimizer,73,533.1,1.781334016,4.788436992,16.38692864,2.977267712,0.0
774,forward,74,192.6,1.781334016,4.787331072,16.38692864,2.98110976,0.0
774,backward,74,106.9,1.781334016,4.787331072,16.38692864,2.98110976,0.0
774,optimizer,74,0.0,1.781334016,4.787556352,16.38692864,2.981134336,0.0
775,forward,74,170.6,1.781334016,4.78871552,16.38692864,2.984968192,0.0
