step,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
773,73,0.0,1.781334016,4.788436992,16.38692864,2.977267712,0.0
774,74,0.0,1.781334016,4.787556352,16.38692864,2.981134336,0.0
775,74,0.0,1.781334016,4.78871552,16.38692864,2.984968192,0.0
776,78,0.0,1.781334016,4.788314112,16.38692864,2.988843008,0.0
777,78,0.0,1.781334016,4.787494912,16.38692864,2.992676864,0.0
778,78,0.0,1.781334016,4.78814208,16.38692864,2.99651072,0.0
779,74,0.0,1.781334016,4.786970624,16.38692864,3.000344576,0.0
780,74,0.0,1.781334016,4.787613696,16.386895872,3.00419072,0.0
781,74,0.0,1.781334016,4.786716672,16.386895872,3.008028672,0.0
782,73,0.0,1.781334016,4.78683136,16.386576384,3.011895296,0.0
783,73,0.0,1.781334016,4.78820352,16.386576384,3.015696384,0.0
784,73,0.0,1.781334016,4.787920896,16.386318336,3.01953024,0.0
785,71,0.0,1.781334016,4.78652416,16.386318336,3.023396864,0.0
786,71,0.0,1.781334016,4.786507776,16.386318336,3.02731264,0.0
787,71,0.0,1.781334016,4.78785536,16.386318336,3.031113728,0.0
788,81,0.0,1.781334016,4.786446336,16.386060288,3.0349312,0.0
789,81,0.0,1.781334016,4.787503104,16.386060288,3.038797824,0.0
790,74,0.0,1.781334016,4.787441664,16.38580224,3.042598912,0.0
791,74,0.0,1.781334016,4.787580928,16.38580224,3.046432768,0.0
792,74,0.0,1.781334016,4.787286016,16.38580224,3.05025024,0.0
793,74,0.0,1.781334016,4.78763008,16.38580224,3.05410048,0.0
794,74,0.0,1.781334016,4.78642176,16.385998848,3.057958912,0.0
795,74,0.0,1.781334016,4.787044352,16.385998848,3.061792768,0.0
796,73,0.0,1.781334016,4.786438144,16.386256896,3.065659392,0.0
797,73,0.0,1.781334016,4.786163712,16.386256896,3.069493248,0.0
798,73,0.0,1.781334016,4.786049024,16.386256896,3.073294336,0.0
799,76,0.0,1.781334016,4.786253824,16.386256896,3.07716096,0.0
800,76,3291.5,1.781334016,4.78687232,16.386256896,3.080978432,0.0
801,76,0.0,1.781334016,4.786409472,16.386256896,3.08486144,0.0
802,79,0.0,1.781334016,4.787367936,16.386514944,3.088646144,0.0
803,79,0.0,1.781334016,4.787126272,16.386514944,3.092512768,0.0
804,64,0.0,1.781334016,4.786860032,16.386514944,3.096346624,0.0
805,64,0.0,1.781334016,4.786397184,16.386514944,3.10018048,0.0
806,64,0.0,1.781334016,4.785176576,16.386514944,3.104067584,0.0
807,72,0.0,1.781334016,4.785963008,16.386514944,3.107868672,0.0
808,72,0.0,1.781334016,4.785528832,16.386514944,3.111735296,0.0
809,75,0.0,1.781334016,4.786098176,16.386772992,3.115536384,0.0
810,75,0.0,1.781334016,4.78550016,16.386772992,3.119427584,0.0
811,75,0.0,1.781334016,4.786085888,16.38703104,3.12326144,0.0
812,69,0.0,1.781334016,4.78533632,16.38703104,3.127119872,0.0
813,69,0.0,1.781334016,4.785983488,16.38703104,3.130986496,0.0
814,69,0.0,1.781334016,4.785577984,16.38703104,3.134803968,0.0
815,73,0.0,1.781334016,4.785041408,16.38703104,3.13862144,0.0
816,73,0.0,1.781334016,4.78599168,16.38703104,3.14247168,0.0
817,73,0.0,1.781334016,4.785405952,16.38703104,3.146350592,0.0
818,77,0.0,1.781334016,4.785692672,16.38703104,3.150184448,0.0
819,77,0.0,1.781334016,4.784418816,16.38703104,3.15404288,0.0
820,74,0.0,1.781334016,4.785688576,16.386772992,3.15789312,0.0
821,74,0.0,1.781334016,4.785655808,16.386772992,3.161710592,0.0
822,74,0.0,1.781334016,4.784201728,16.386772992,3.165560832,0.0
823,73,0.0,1.781334016,4.783845376,16.386772992,3.16940288,0.0
824,73,0.0,1.781334016,4.785782784,16.386772992,3.173236736,0.0
825,73,0.0,1.781334016,4.785250304,16.386772992,3.17710336,0.0
826,74,0.0,1.781334016,4.784648192,16.386772992,3.180904448,0.0
827,74,0.0,1.781334016,4.784713728,16.387289088,3.18480384,0.0
828,74,0.0,1.781334016,4.784099328,16.387289088,3.188617216,0.0
829,74,0.0,1.781334016,4.784787456,16.387289088,3.192451072,0.0
830,74,0.0,1.781334016,4.784820224,16.387289088,3.196301312,0.0
831,71,0.0,1.781334016,4.784238592,16.38703104,3.200126976,0.0
832,71,0.0,1.781334016,4.784603136,16.387289088,3.2039936,0.0
833,71,0.0,1.781334016,4.783374336,16.387289088,3.207827456,0.0
834,75,0.0,1.781334016,4.783632384,16.387805184,3.21169408,0.0
835,75,0.0,1.781334016,4.783386624,16.388063232,3.215478784,0.0
836,75,0.0,1.781334016,4.783824896,16.388063232,3.219345408,0.0
837,73,0.0,1.781334016,4.783886336,16.388063232,3.223212032,0.0
838,73,0.0,1.781334016,4.783427584,16.388063232,3.22701312,0.0
839,73,0.0,1.781334016,4.7839232,16.388063232,3.230912512,0.0
840,76,0.0,1.781334016,4.783927296,16.388063232,3.234746368,0.0
841,76,0.0,1.781334016,4.783702016,16.388063232,3.238612992,0.0
842,76,0.0,1.781334016,4.783730688,16.388063232,3.242471424,0.0
843,78,0.0,1.781334016,4.7839232,16.388063232,3.246338048,0.0
844,78,0.0,1.781334016,4.783927296,16.388063232,3.250200576,0.0
845,72,0.0,1.781334016,4.78343168,16.387805184,3.254030336,0.0
846,72,0.0,1.781334016,4.783669248,16.387805184,3.25789696,0.0
847,72,0.0,1.781334016,4.783685632,16.387805184,3.261796352,0.0
848,73,0.0,1.781334016,4.78302208,16.387805184,3.265630208,0.0
849,73,0.0,1.781334016,4.782538752,16.387805184,3.269496832,0.0
850,73,0.0,1.781334016,4.783632384,16.387805184,3.273347072,0.0
851,73,0.0,1.781334016,4.783599616,16.387805184,3.277213696,0.0
852,73,0.0,1.781334016,4.782968832,16.387805184,3.281031168,0.0
853,73,0.0,1.781334016,4.781801472,16.387805184,3.284901888,0.0
854,80,0.0,1.781334016,4.783316992,16.387805184,3.288793088,0.0
855,80,3262.2,1.781334016,4.782067712,16.387805184,3.292626944,0.0
856,73,0.0,1.781334016,4.782559232,16.387805184,3.296530432,0.0
857,73,0.0,1.781334016,4.782501888,16.387805184,3.300347904,0.0
858,73,0.0,1.781334016,4.781932544,16.387805184,3.304251392,0.0
859,73,0.0,1.781334016,4.783054848,16.387289088,3.308068864,0.0
860,73,0.0,1.781334016,4.782669824,16.387289088,3.311935488,0.0
861,73,0.0,1.781334016,4.782907392,16.387289088,3.315826688,0.0
862,70,0.0,1.781334016,4.78191616,16.387227648,3.319660544,0.0
863,70,0.0,1.781334016,4.782583808,16.387227648,3.323461632,0.0
864,70,0.0,1.781334016,4.781461504,16.386711552,3.327328256,0.0
865,77,0.0,1.781334016,4.781969408,16.386711552,3.331178496,0.0
866,77,0.0,1.781334016,4.781899776,16.386711552,3.335069696,0.0
867,74,0.0,1.781334016,4.78242816,16.386711552,3.33889536,0.0
868,74,0.0,1.781334016,4.780855296,16.386711552,3.342737408,0.0
869,74,0.0,1.781334016,4.78119936,16.386711552,3.3466368,0.0
870,72,0.0,1.781334016,4.781129728,16.386711552,3.350503424,0.0
871,72,0.0,1.781334016,4.781707264,16.386711552,3.354370048,0.0
872,72,0.0,1.781334016,4.781010944,16.386711552,3.35826944,0.0
873,73,0.0,1.781334016,4.780716032,16.386711552,3.362136064,0.0
874,73,0.0,1.781334016,4.78158848,16.386711552,3.365961728,0.0
875,73,0.0,1.781334016,4.781576192,16.386711552,3.369771008,0.0
876,80,0.0,1.781334016,4.7801344,16.387227648,3.373674496,0.0
877,80,0.0,1.781334016,4.780982272,16.387227648,3.377537024,0.0
878,73,0.0,1.781334016,4.780326912,16.387227648,3.38141184,0.0
879,73,0.0,1.781334016,4.780773376,16.3869696,3.3852416,0.0
880,73,0.0,1.781334016,4.780986368,16.3869696,3.389083648,0.0
881,72,0.0,1.781334016,4.781010944,16.3869696,3.392974848,0.0
882,72,0.0,1.781334016,4.781252608,16.387485696,3.396816896,0.0
883,72,0.0,1.781334016,4.780404736,16.387485696,3.400646656,0.0
884,73,0.0,1.781334016,4.780670976,16.3869696,3.40451328,0.0
885,73,0.0,1.781334016,4.780965888,16.387485696,3.408379904,0.0
886,73,0.0,1.781334016,4.781101056,16.387227648,3.412197376,0.0
887,77,0.0,1.781334016,4.780146688,16.387227648,3.416096768,0.0
888,77,0.0,1.781334016,4.779401216,16.3869696,3.419947008,0.0
889,71,0.0,1.781334016,4.780187648,16.387485696,3.423748096,0.0
890,71,0.0,1.781334016,4.780527616,16.387485696,3.427688448,0.0
891,71,0.0,1.781334016,4.779700224,16.387485696,3.431510016,0.0
892,71,0.0,1.781334016,4.779352064,16.387227648,3.43537664,0.0
893,71,0.0,1.781334016,4.780261376,16.387227648,3.439210496,0.0
894,71,0.0,1.781334016,4.780118016,16.387227648,3.443027968,0.0
895,73,0.0,1.781334016,4.779360256,16.387485696,3.446861824,0.0
896,73,0.0,1.781334016,4.78007296,16.387743744,3.450720256,0.0
897,73,0.0,1.781334016,4.77999104,16.387743744,3.454578688,0.0
898,81,0.0,1.781334016,4.779597824,16.387227648,3.45839616,0.0
899,81,0.0,1.781334016,4.779483136,16.387227648,3.462230016,0.0
900,69,0.0,1.781334016,4.780183552,16.387743744,3.46609664,0.0
901,69,0.0,1.781334016,4.779708416,16.387743744,3.469930496,0.0
902,69,0.0,1.781334016,4.778692608,16.387743744,3.47379712,0.0
903,72,0.0,1.781334016,4.77919232,16.387743744,3.477598208,0.0
904,72,0.0,1.781334016,4.779012096,16.387743744,3.481444352,0.0
905,72,0.0,1.781334016,4.779708416,16.387743744,3.48526592,0.0
906,75,0.0,1.781334016,4.779237376,16.387940352,3.489099776,0.0
907,75,0.0,1.781334016,4.778909696,16.387682304,3.492950016,0.0
908,75,0.0,1.781334016,4.779188224,16.387682304,3.496767488,0.0
909,78,0.0,1.781334016,4.77927424,16.387682304,3.500568576,0.0
910,78,0.0,1.781334016,4.778184704,16.387682304,3.504431104,0.0
911,70,0.0,1.781334016,4.778336256,16.387682304,3.508232192,0.0
912,70,0.0,1.781334016,4.779044864,16.387682304,3.512098816,0.0
913,70,0.0,1.781334016,4.77888512,16.387682304,3.515932672,0.0
914,72,0.0,1.781334016,4.778381312,16.387682304,3.519700992,0.0
915,72,0.0,1.781334016,4.778668032,16.387682304,3.523534848,0.0
916,72,0.0,1.781334016,4.777984,16.387682304,3.527368704,0.0
917,75,0.0,1.781334016,4.778479616,16.387682304,3.531198464,0.0
918,75,0.0,1.781334016,4.778467328,16.387682304,3.53503232,0.0
919,75,0.0,1.781334016,4.778401792,16.387682304,3.538849792,0.0
920,78,0.0,1.781334016,4.77882368,16.387424256,3.542683648,0.0
921,78,0.0,1.781334016,4.777775104,16.38713344,3.546517504,0.0
922,67,0.0,1.781334016,4.777750528,16.387391488,3.550343168,0.0
923,67,0.0,1.781334016,4.77786112,16.387391488,3.554185216,0.0
924,67,0.0,1.781334016,4.776935424,16.387391488,3.558019072,0.0
925,75,0.0,1.781334016,4.777050112,16.38713344,3.5618816,0.0
926,75,0.0,1.781334016,4.777099264,16.38713344,3.565666304,0.0
927,75,0.0,1.781334016,4.777725952,16.387391488,3.569594368,0.0
928,77,0.0,1.781334016,4.7776768,16.387391488,3.573362688,0.0
929,77,0.0,1.781334016,4.776513536,16.387391488,3.577229312,0.0
930,77,0.0,1.781334016,4.776595456,16.387391488,3.581059072,0.0
931,78,0.0,1.781334016,4.777345024,16.387391488,3.584876544,0.0
932,78,0.0,1.781334016,4.77779968,16.387391488,3.588726784,0.0
933,69,0.0,1.781334016,4.776640512,16.387391488,3.59256064,0.0
934,69,0.0,1.781334016,4.776521728,16.387391488,3.596394496,0.0
935,69,0.0,1.781334016,4.777541632,16.387391488,3.600195584,0.0
936,68,0.0,1.781334016,4.77696,16.387391488,3.60402944,0.0
937,68,0.0,1.781334016,4.776517632,16.387391488,3.607896064,0.0
938,74,0.0,1.781334016,4.777418752,16.387391488,3.611697152,0.0
939,74,0.0,1.781334016,4.776656896,16.387391488,3.61549824,0.0
940,74,0.0,1.781334016,4.776538112,16.387391488,3.619377152,0.0
941,71,0.0,1.781334016,4.775538688,16.387391488,3.62317824,0.0
942,71,0.0,1.781334016,4.776259584,16.387391488,3.626979328,0.0
943,71,0.0,1.781334016,4.776706048,16.38713344,3.630895104,0.0
944,71,0.0,1.781334016,4.776239104,16.38713344,3.634696192,0.0
945,71,3295.5,1.781334016,4.775706624,16.38713344,3.638530048,0.0
946,71,0.0,1.781334016,4.775714816,16.38713344,3.642343424,0.0
947,76,0.0,1.781334016,4.7762432,16.38713344,3.646193664,0.0
948,76,0.0,1.781334016,4.775911424,16.38713344,3.650011136,0.0
949,59,0.0,1.781334016,4.775272448,16.38713344,3.653812224,0.0
950,59,0.0,1.781334016,4.775264256,16.38713344,3.657662464,0.0
951,59,0.0,1.781334016,4.775899136,16.38713344,3.661512704,0.0
952,75,0.0,1.781334016,4.776443904,16.38713344,3.665330176,0.0
953,75,0.0,1.781334016,4.776538112,16.38713344,3.669164032,0.0
954,67,0.0,1.781334016,4.776484864,16.38713344,3.672981504,0.0
955,67,0.0,1.781334016,4.776308736,16.38713344,3.676782592,0.0
956,67,0.0,1.781334016,4.776271872,16.38713344,3.680616448,0.0
957,71,0.0,1.781334016,4.775374848,16.38713344,3.684462592,0.0
958,71,0.0,1.781334016,4.77571072,16.38713344,3.6883456,0.0
959,71,0.0,1.781334016,4.77575168,16.38713344,3.692146688,0.0
960,73,0.0,1.781334016,4.775616512,16.38713344,3.695996928,0.0
961,73,0.0,1.781334016,4.775440384,16.38713344,3.699798016,0.0
962,72,0.0,1.781334016,4.77560832,16.38713344,3.703627776,0.0
963,72,0.0,1.781334016,4.77538304,16.38713344,3.707478016,0.0
964,72,0.0,1.781334016,4.776005632,16.38713344,3.711311872,0.0
965,70,0.0,1.781334016,4.774924288,16.38713344,3.715096576,0.0
966,70,0.0,1.781334016,4.774858752,16.38713344,3.718946816,0.0
967,70,0.0,1.781334016,4.774965248,16.38713344,3.722747904,0.0
968,76,0.0,1.781334016,4.775862272,16.387649536,3.72658176,0.0
969,76,0.0,1.781334016,4.77526016,16.387649536,3.730415616,0.0
970,75,0.0,1.781334016,4.774903808,16.387649536,3.734249472,0.0
971,75,0.0,1.781334016,4.77472768,16.387649536,3.738066944,0.0
972,75,0.0,1.781334016,4.775165952,16.387649536,3.741917184,0.0
973,74,0.0,1.781334016,4.775120896,16.387649536,3.745718272,0.0
974,74,0.0,1.781334016,4.77489152,16.387616768,3.749576704,0.0
975,74,0.0,1.781334016,4.775063552,16.387616768,3.753394176,0.0
976,73,0.0,1.781334016,4.775235584,16.38735872,3.757228032,0.0
977,73,0.0,1.781334016,4.77505536,16.387100672,3.761078272,0.0
978,73,0.0,1.781334016,4.773515264,16.387100672,3.764846592,0.0
979,78,0.0,1.781334016,4.774289408,16.386842624,3.768713216,0.0
980,78,0.0,1.781334016,4.775378944,16.386842624,3.772514304,0.0
981,78,3719.9,1.781334016,4.773892096,16.386842624,3.77634816,0.0
982,73,0.0,1.781334016,4.774608896,16.386842624,3.780182016,0.0
983,73,0.0,1.781334016,4.775030784,16.386842624,3.783983104,0.0
984,71,0.0,1.781334016,4.775235584,16.386842624,3.787800576,0.0
985,71,0.0,1.781334016,4.775436288,16.38735872,3.791650816,0.0
986,71,0.0,1.781334016,4.774555648,16.386842624,3.79549696,0.0
987,75,0.0,1.781334016,4.77456384,16.386842624,3.799359488,0.0
988,75,0.0,1.781334016,4.775440384,16.386842624,3.803160576,0.0
989,75,0.0,1.781334016,4.774653952,16.386584576,3.807031296,0.0
990,78,0.0,1.781334016,4.774285312,16.386584576,3.810656256,0.0
991,78,0.0,1.781334016,4.77448192,16.386326528,3.814506496,0.0
992,78,0.0,1.781334016,4.775292928,16.386842624,3.81825024,0.0
993,72,0.0,1.781334016,4.77478912,16.386842624,3.821989888,0.0
994,72,0.0,1.781334016,4.774019072,16.386842624,3.825819648,0.0
995,71,0.0,1.781334016,4.774535168,16.386584576,3.829690368,0.0
996,71,0.0,1.781334016,4.775182336,16.386584576,3.833483264,0.0
997,71,0.0,1.781334016,4.775149568,16.386584576,3.837284352,0.0
998,71,0.0,1.781334016,4.774137856,16.386584576,3.841052672,0.0
999,71,0.0,1.781334016,4.77485056,16.386584576,3.84483328,0.0
1000,71,0.0,1.781334016,4.773527552,16.38735872,3.848613888,0.0
1001,81,0.0,1.781334016,4.77528064,16.387616768,3.852460032,0.0
1002,81,0.0,1.781334016,4.774699008,16.38735872,3.856232448,0.0
1003,81,0.0,1.781334016,4.775190528,16.38735872,3.859902464,0.0
1004,76,0.0,1.781334016,4.774977536,16.38735872,3.863621632,0.0
1005,76,0.0,1.781334016,4.775636992,16.387616768,3.867324416,0.0
1006,74,3710.6,1.781334016,4.775407616,16.387874816,3.871051776,0.0
1007,74,0.0,1.781334016,4.77517824,16.388390912,3.87485696,0.0
1008,74,0.0,1.781334016,4.767502336,16.387874816,3.878637568,0.0
1009,74,0.0,1.781334016,4.76739584,16.387874816,3.882504192,0.0
1010,74,0.0,1.781334016,4.768141312,16.387874816,3.88632576,0.0
1011,74,0.0,1.781334016,4.7712256,16.387874816,3.890143232,0.0
1012,73,0.0,1.781334016,4.772990976,16.388132864,3.893981184,0.0
1013,73,0.0,1.781334016,4.772007936,16.387874816,3.897831424,0.0
1014,73,0.0,1.781334016,4.772159488,16.387874816,3.901673472,0.0
1015,81,0.0,1.781334016,4.77220864,16.388071424,3.905486848,0.0
1016,81,0.0,1.781334016,4.77147136,16.387424256,3.909152768,0.0
1017,81,0.0,1.781334016,4.772057088,16.387424256,3.912916992,0.0
1018,73,0.0,1.781334016,4.7721472,16.387424256,3.916783616,0.0
1019,73,0.0,1.781334016,4.771229696,16.3881984,3.92060928,0.0
1020,73,0.0,1.781334016,4.771946496,16.387682304,3.92441856,0.0
1021,73,3675.8,1.781334016,4.77208576,16.387940352,3.928162304,0.0
1022,73,0.0,1.781334016,4.76991488,16.387940352,3.931926528,0.0
1023,72,3699.8,1.781334016,4.769759232,16.387940352,3.935735808,0.0
1024,72,0.0,1.781334016,4.77032448,16.387424256,3.939377152,0.0
1025,72,0.0,1.781334016,4.767100928,16.387424256,3.943108608,0.0
1026,79,0.0,1.781334016,4.766937088,16.387424256,3.9469056,0.0
1027,79,0.0,1.781334016,4.76672,16.387424256,3.950706688,0.0
1028,79,0.0,1.781334016,4.766519296,16.387424256,3.954552832,0.0
1029,74,0.0,1.781334016,4.766547968,16.387424256,3.958321152,0.0
1030,74,0.0,1.781334016,4.766470144,16.387424256,3.962109952,0.0
1031,72,0.0,1.781334016,4.765937664,16.387424256,3.965923328,0.0
1032,72,0.0,1.781334016,4.766994432,16.387166208,3.969626112,0.0
1033,72,0.0,1.781334016,4.766420992,16.387166208,3.97350912,0.0
1034,71,0.0,1.781334016,4.767182848,16.387166208,3.977302016,0.0
1035,71,0.0,1.781334016,4.766584832,16.387166208,3.981012992,0.0
1036,71,0.0,1.781334016,4.766281728,16.387166208,3.984736256,0.0
1037,81,0.0,1.781334016,4.767547392,16.387166208,3.98860288,0.0
1038,81,0.0,1.781334016,4.766486528,16.387166208,3.9923712,0.0
1039,81,0.0,1.781334016,4.767019008,16.387166208,3.996237824,0.0
1040,74,0.0,1.781334016,4.767117312,16.387166208,3.999981568,0.0
1041,74,0.0,1.781334016,4.767064064,16.387166208,4.003786752,0.0
1042,70,0.0,1.781334016,4.766814208,16.387166208,4.007636992,0.0
1043,70,0.0,1.781334016,4.76686336,16.387166208,4.011384832,0.0
1044,70,0.0,1.781334016,4.767133696,16.387166208,4.015202304,0.0
1045,72,0.0,1.781334016,4.76731392,16.387166208,4.01907712,0.0
1046,72,0.0,1.781334016,4.766810112,16.387166208,4.02280448,0.0
1047,72,0.0,1.781334016,4.766113792,16.387166208,4.026748928,0.0
1048,78,0.0,1.781334016,4.76672,16.38690816,4.030459904,0.0
1049,78,0.0,1.781334016,4.766334976,16.38690816,4.03429376,0.0
1050,70,0.0,1.781334016,4.766031872,16.38690816,4.038094848,0.0
1051,70,0.0,1.781334016,4.766560256,16.38690816,4.04185088,0.0
1052,70,0.0,1.781334016,4.7663104,16.38690816,4.045668352,0.0
1053,74,0.0,1.781334016,4.767236096,16.386650112,4.049395712,0.0
1054,74,0.0,1.781334016,4.767285248,16.387166208,4.053184512,0.0
1055,74,0.0,1.781334016,4.767039488,16.387166208,4.0569856,0.0
1056,75,0.0,1.781334016,4.766855168,16.387166208,4.060717056,0.0
1057,75,0.0,1.781334016,4.765671424,16.387166208,4.064473088,0.0
1058,75,0.0,1.781334016,4.766224384,16.387166208,4.06822912,0.0
1059,76,0.0,1.781334016,4.766457856,16.387166208,4.072042496,0.0
1060,76,0.0,1.781334016,4.766294016,16.387166208,4.075798528,0.0
1061,68,0.0,1.781334016,4.766179328,16.387231744,4.079611904,0.0
1062,68,0.0,1.781334016,4.76622848,16.387231744,4.083412992,0.0
1063,68,0.0,1.781334016,4.766744576,16.387166208,4.087296,0.0
1064,72,0.0,1.781334016,4.766400512,16.387166208,4.091006976,0.0
1065,72,0.0,1.781334016,4.766531584,16.387166208,4.094857216,0.0
1066,72,0.0,1.781334016,4.766666752,16.387166208,4.098646016,0.0
1067,75,0.0,1.781334016,4.765888512,16.387166208,4.102483968,0.0
1068,75,0.0,1.781334016,4.76676096,16.387166208,4.106334208,0.0
1069,69,0.0,1.781334016,4.766511104,16.387166208,4.110127104,0.0
1070,69,0.0,1.781334016,4.765884416,16.38752256,4.113825792,0.0
1071,69,0.0,1.781334016,4.7661056,16.38752256,4.11764736,0.0
1072,74,0.0,1.781334016,4.766601216,16.38752256,4.121391104,0.0
1073,74,0.0,1.781334016,4.76565504,16.38752256,4.125253632,0.0
1074,74,0.0,1.781334016,4.767309824,16.38752256,4.129062912,0.0
1075,80,0.0,1.781334016,4.766715904,16.387006464,4.132872192,0.0
1076,80,0.0,1.781334016,4.766625792,16.387006464,4.136656896,0.0
1077,80,0.0,1.781334016,4.766543872,16.38752256,4.1403392,0.0
1078,74,0.0,1.781334016,4.76680192,16.38752256,4.144136192,0.0
1079,74,0.0,1.781334016,4.766216192,16.38752256,4.147871744,0.0
1080,72,0.0,1.781334016,4.766642176,16.38752256,4.15168512,0.0
1081,72,0.0,1.781334016,4.766367744,16.38752256,4.155531264,0.0
1082,72,0.0,1.781334016,4.767023104,16.388038656,4.159315968,0.0
1083,70,0.0,1.781334016,4.766457856,16.388038656,4.163117056,0.0
1084,70,0.0,1.781334016,4.766625792,16.388038656,4.166905856,0.0
1085,70,0.0,1.781334016,4.767145984,16.388038656,4.170612736,0.0
1086,79,0.0,1.781334016,4.766449664,16.388038656,4.174462976,0.0
1087,79,0.0,1.781334016,4.766552064,16.388038656,4.178345984,0.0
1088,70,0.0,1.781334016,4.766138368,16.387780608,4.182212608,0.0
1089,70,0.0,1.781334016,4.766244864,16.387780608,4.18592768,0.0
1090,70,0.0,1.781334016,4.766056448,16.387780608,4.189843456,0.0
1091,74,0.0,1.781334016,4.76680192,16.387780608,4.193673216,0.0
1092,74,0.0,1.781334016,4.766900224,16.387780608,4.197371904,0.0
1093,74,0.0,1.781334016,4.767330304,16.387006464,4.201250816,0.0
1094,78,0.0,1.781334016,4.767285248,16.387264512,4.205056,0.0
1095,78,0.0,1.781334016,4.766875648,16.387006464,4.208881664,0.0
1096,78,0.0,1.781334016,4.767219712,16.387006464,4.212690944,0.0
1097,80,0.0,1.781334016,4.767309824,16.387006464,4.216459264,0.0
1098,80,0.0,1.781334016,4.767367168,16.387006464,4.22023168,0.0
1099,80,0.0,1.781334016,4.767629312,16.386490368,4.224028672,0.0
1100,80,0.0,1.781334016,4.767649792,16.38623232,4.227784704,0.0
1101,80,0.0,1.781334016,4.767576064,16.38623232,4.23165952,0.0
1102,80,0.0,1.781334016,4.767670272,16.38623232,4.23540736,0.0
1103,82,0.0,1.781334016,4.767531008,16.386490368,4.23919616,0.0
1104,82,0.0,1.781334016,4.767940608,16.386490368,4.243083264,0.0
1105,82,0.0,1.781334016,4.768079872,16.386748416,4.246904832,0.0
1106,81,0.0,1.781334016,4.767858688,16.386748416,4.25070592,0.0
1107,81,0.0,1.781334016,4.767727616,16.386748416,4.254572544,0.0
1108,81,0.0,1.781334016,4.76776448,16.387006464,4.258299904,0.0
1109,80,0.0,1.781334016,4.767862784,16.386748416,4.262170624,0.0
1110,80,0.0,1.781334016,4.76823552,16.386748416,4.265816064,0.0
1111,80,0.0,1.781334016,4.76831744,16.387264512,4.269592576,0.0
1112,80,0.0,1.781334016,4.768325632,16.387006464,4.27343872,0.0
1113,80,0.0,1.781334016,4.76817408,16.387006464,4.277260288,0.0
1114,80,0.0,1.781334016,4.76813312,16.387006464,4.281065472,0.0
1115,79,0.0,1.781334016,4.768272384,16.387006464,4.284809216,0.0
1116,79,0.0,1.781334016,4.768120832,16.386748416,4.288577536,0.0
1117,79,0.0,1.781334016,4.768620544,16.386748416,4.292308992,0.0
1118,80,0.0,1.781334016,4.76864512,16.38623232,4.296175616,0.0
1119,80,0.0,1.781334016,4.768632832,16.385974272,4.299943936,0.0
1120,80,0.0,1.781334016,4.76839936,16.386490368,4.303765504,0.0
1121,79,0.0,1.781334016,4.76874752,16.386490368,4.307673088,0.0
1122,79,0.0,1.781334016,4.76864512,16.386490368,4.311384064,0.0
1123,80,0.0,1.781334016,4.768657408,16.38623232,4.315144192,0.0
1124,80,0.0,1.781334016,4.768751616,16.38623232,4.318982144,0.0
1125,80,0.0,1.781334016,4.768628736,16.38623232,4.322873344,0.0
1126,79,0.0,1.781334016,4.76882944,16.38623232,4.3267072,0.0
1127,79,0.0,1.781334016,4.768841728,16.386748416,4.330479616,0.0
1128,79,0.0,1.781334016,4.769079296,16.386748416,4.334256128,0.0
1129,79,0.0,1.781334016,4.769026048,16.386748416,4.338065408,0.0
1130,79,0.0,1.781334016,4.768854016,16.386748416,4.341874688,0.0
1131,79,3736.7,1.781334016,4.769153024,16.386748416,4.345659392,0.0
1132,79,0.0,1.781334016,4.768960512,16.386748416,4.349472768,0.0
1133,79,0.0,1.781334016,4.7688704,16.386748416,4.353339392,0.0
1134,79,0.0,1.781334016,4.768772096,16.386748416,4.357124096,0.0
1135,79,0.0,1.781334016,4.769308672,16.386748416,4.360933376,0.0
1136,79,0.0,1.781334016,4.769378304,16.386748416,4.364795904,0.0
1137,79,0.0,1.781334016,4.76940288,16.386748416,4.36856832,0.0
1138,79,0.0,1.781334016,4.769427456,16.386748416,4.372385792,0.0
1139,79,0.0,1.781334016,4.769292288,16.386748416,4.37612544,0.0
1140,79,0.0,1.781334016,4.76930048,16.386748416,4.379922432,0.0
1141,81,0.0,1.781334016,4.769370112,16.386748416,4.383748096,0.0
1142,81,0.0,1.781334016,4.769304576,16.387264512,4.387618816,0.0
1143,81,0.0,1.781334016,4.769517568,16.387264512,4.391448576,0.0
1144,81,0.0,1.781334016,4.769497088,16.38752256,4.395327488,0.0
1145,81,0.0,1.781334016,4.76956672,16.38752256,4.399104,0.0
1146,81,0.0,1.781334016,4.769583104,16.38752256,4.402692096,0.0
1147,74,0.0,1.781334016,4.769947648,16.38752256,4.406513664,0.0
1148,74,0.0,1.781334016,4.769804288,16.38752256,4.410359808,0.0
1149,74,0.0,1.781334016,4.769828864,16.38752256,4.414066688,0.0
1150,78,0.0,1.781334016,4.76975104,16.38752256,4.41786368,0.0
1151,78,0.0,1.781334016,4.769718272,16.38752256,4.421697536,0.0
1152,78,0.0,1.781334016,4.7700992,16.38752256,4.42544128,0.0
1153,79,0.0,1.781334016,4.770328576,16.38752256,4.429238272,0.0
1154,79,0.0,1.781334016,4.770463744,16.38752256,4.433006592,0.0
1155,80,0.0,1.781334016,4.770291712,16.387006464,4.436832256,0.0
